label	marketDate	prePhaseTrialNum	postPhaseTrialNum	preDatedTrialNum	postDatedTrialNum	preMeanEnroll	postMeanEnroll	ECdiseaseFocusDivergenceLevel	ECdiseaseFocusShiftLevel	ECdrugFocusDivergenceLevel	ECdrugFocusShiftLevel
0	14334	1126	0.135454545454545	619	0.0909090909090909	139.663974151858	696.54	-0.00492079479491891	0.701421351263645	-0.0634448546370758	0.661157885108501
0	14413	121	0.0264026402640264	96	0.0264026402640264	810.625	453.267857142857	0.0614007027901155	0.87953491070609	-0.0223593340042871	0.887715632610582
0	13063	40	0.0083549409392106	9	0.0066263324690291	169.444444444444	131.521739130435	-0.00714855631588079	0.65166134498226	0.0104628318721446	0.539478200620957
1	12187	253	0.0138026224982747	31	0.0124223602484472	216	84.5555555555556	-0.0625422088673147	0.564592954491451	-0.00456345276956088	0.79507797138343
1	12474	1454	0.016256157635468	70	0.0192118226600985	151.742857142857	134.589743589744	0.169285574247942	0.386734073981733	-0.0348763624586995	0.460216991308941
0	14434	30	0.00761904761904762	20	0.00428571428571429	282.25	290.666666666667	-0.00534474848464511	0.78043007578434	-0.00522497415568546	0.550010742502222
0	12901	138	0.0148637489677952	31	0.0181668042939719	278.032258064516	299.439393939394	0.134670917012241	0.707336290885583	0.0720891235160118	0.799544152905058
0	13900	23	0.0136674259681093	19	0.017463933181473	415.473684210526	140.521739130435	0.0891045266014599	0.428761674744854	0.111782934742723	0.780456825597246
1	13278	117	0.0165847665847666	14	0.0153562653562654	652.714285714286	501.34	0.200935619233151	0.354536208977928	0.234043775329768	0.810092587300982
0	13997	43	0.00945999211667324	20	0.00472999605833662	469.05	507.666666666667	0.0251152096925529	0.712712314100121	0.0337152214016428	0.597829510457623
0	14516	510	0.0198216055500496	319	0.0113974231912785	93.9404388714733	49.1304347826087	0.0576914647296625	0.549244248009639	-0.0386113026120836	0.252815617219767
0	12282	226	0.0206961429915334	25	0.0204609595484478	2739.12	647.35632183908	0.181166320712891	0.712634947775085	0.0881870039570951	0.886097614333374
1	12654	122	0.0195876288659794	26	0.0175257731958763	412.615384615385	205.897058823529	0.0080066320390843	0.596756204349051	0.116925338287123	0.850238355713901
0	14711	89	0.0301700493691717	51	0.0115194733955019	426.411764705882	1962.52380952381	0.02977029939814	0.654835172955986	-0.0191582717259402	0.394681126916212
1	13301	1106	0.00680482523971543	325	0.00525827404887102	243.369230769231	184.647058823529	0.0319633107685171	0.823489497296763	-0.0111438541934556	0.811314785122346
1	12054	164	0.0207589285714286	33	0.0209821428571429	117.363636363636	273.595744680851	-0.0741543889914901	0.813223166900795	-0.0125676322300805	0.810874173509925
1	13684	17	0.00315789473684211	12	0.0056140350877193	1208.83333333333	548.375	0.116094549817019	0.32636495600331	0.146789552558334	0.720798558404325
1	13416	183	0.0554842847979474	61	0.0500320718409237	152.540983606557	134.538461538462	0.0802236913797011	0.86755108242656	0.0903089863977019	0.743596146263311
0	12977	290	0.0441383188079843	54	0.0461062693280855	632.777777777778	536.621951219512	0.0755512925966828	0.846256051193108	0.0810433956456785	0.728515034492825
0	14873	39	0.0144491270319085	29	0.0126429861529199	698.551724137931	664.952380952381	-0.0636764348892249	0.625970454455666	0.013338786696091	0.34221574559081
0	11457	460	0.00551506795351586	17	0.00571203466614142	365.235294117647	86.0689655172414	0.12472053609485	0.571123931358178	0.00648047507057709	0.348981177457743
1	12051	181	0.016729868391702	10	0.0176221280392594	1359.4	268.443037974684	0.124086181344841	0.818579718100284	0.127362280107371	0.731558193350719
0	14489	28	0.00684596577017115	21	0.00684596577017115	203.761904761905	71.9285714285714	-0.00442200414508764	0.358765761029573	-0.16051398571135	0.450461128435833
1	13501	95	0.0168150346191889	51	0.0158259149357072	210.039215686275	172.916666666667	0.00907349623935982	0.814244556771819	-0.00854356545731921	0.763129441796451
0	13798	142	0.0226608187134503	27	0.0361842105263158	180.333333333333	90.9191919191919	0.0929727016256717	0.718955305422581	0.00378786837536432	0.656752474129141
0	13437	209	0.0293832741362609	42	0.0422989990313206	385.833333333333	240.824427480916	0.190203755633495	0.85479558643863	0.0133732813091542	0.812100867965728
0	13249	172	0.0270928462709285	100	0.0362252663622527	338.82	109.36974789916	0.0199634322347028	0.741806046156974	0.00968028188922831	0.731779183624615
0	11842	224	0.0377237851662404	14	0.0460358056265985	1923.35714285714	253.87962962963	0.134090566689859	0.82999838901758	0.085464521347802	0.742668628199723
1	9850	100	0.00643327348892879	11	0.00927588270496709	507.545454545455	377.532258064516	0.146933059948659	0.416732958032127	0.14019039613839	0.596928306090575
0	13234	67	0.0163636363636364	32	0.016969696969697	952.78125	172.982142857143	0.171318900538452	0.912221636393167	0.105787104200008	0.839322500124317
0	13529	101	0.00565723793677205	33	0.00465890183028286	309.30303030303	207.857142857143	0.0226869142341374	0.882161357786581	0.0279457279213722	0.642037765105317
0	14173	61	0.0144006776789496	20	0.00931808555696739	960.2	67.6818181818182	-0.00125906836317058	0.61855965973744	-0.0267356479944204	0.655973470222235
