label	marketDate	prePhaseTrialNum	postPhaseTrialNum	preDatedTrialNum	postDatedTrialNum	preMeanEnroll	postMeanEnroll	ECdiseaseFocusDivergenceLevel	ECdiseaseFocusShiftLevel	ECdrugFocusDivergenceLevel	ECdrugFocusShiftLevel
0	13063	40	0.00835253456221198	9	0.00345622119815668	169.444444444444	171.666666666667	-0.0625441521135379	0.572833883614424	-0.0369804672715603	0.526739423590675
1	12187	253	0.0137994480220791	31	0.00735970561177553	216	78.78125	-0.0710239731705921	0.542723189302767	-0.0272750242471815	0.781230629069295
1	12474	1454	0.0162521546417139	70	0.00640236394976607	151.742857142857	207.730769230769	0.149333964323712	0.365400414082154	-0.0721544328606617	0.534129574186178
0	12901	138	0.0148596587782058	31	0.00687947165657677	278.032258064516	51.12	0.131692797111779	0.66694105474182	0.0183543679124991	0.769204608400143
0	13900	23	0.0136622390891841	19	0.00417457305502846	415.473684210526	285.909090909091	-0.00126516567446572	0.510103405138897	0.0264475396903489	0.679372582755341
1	13278	117	0.0165796745471293	14	0.00460546515198035	652.714285714286	208.2	0.12062088607623	0.159353697204035	0.205938169523658	0.776150525706333
0	12282	226	0.0206912767458265	25	0.00728897249000705	2739.12	1081.87096774194	0.136930836622308	0.734423501928099	0.0541986484876483	0.887706664961285
1	12654	122	0.0195825818088122	26	0.00927595980417418	412.615384615385	217.944444444444	-0.0137968862021776	0.588493514435354	0.0623988956334391	0.828779876472935
1	12054	164	0.0207542959160902	33	0.0107118946663691	117.363636363636	213.708333333333	-0.0874762674798034	0.808650858710521	-0.0458866272822295	0.815716513317778
1	13416	183	0.0554664956716896	61	0.00897723629368387	152.540983606557	83.3571428571429	-0.0277392606861177	0.858738951692914	-0.00523289328581739	0.698035438661541
0	12977	290	0.0441259134345138	54	0.0244519392917369	632.777777777778	222.632183908046	0.0609285835654109	0.853537824346986	0.0553880884365148	0.71864147824363
0	11457	460	0.00551398188263096	17	0.00315084679007483	365.235294117647	81.875	0.0796477214484583	0.714535702640915	-0.0152835247921667	0.404570491950541
1	12051	181	0.0167261373773417	10	0.00446030330062444	1359.4	245.45	0.0375005642330674	0.822674418604651	0.0693179303708051	0.801447697009178
1	13501	95	0.0168094924192485	51	0.00494396835860251	210.039215686275	228.666666666667	-0.067042523939825	0.66084440772942	-0.0828476666429652	0.747330911777458
0	13798	142	0.0226525392765802	27	0.00694190719766167	180.333333333333	43.8947368421053	-0.00350013039237979	0.642717640948955	-0.0550856177386215	0.523470284354298
0	13437	209	0.0293737895416398	42	0.00710135571336346	385.833333333333	144.818181818182	0.13307483303107	0.785132607078214	-0.00818567530317438	0.762916321915657
0	13249	172	0.027084601339014	100	0.0182592818015825	338.82	82.4166666666667	-0.0247666299399955	0.703662323107922	-0.0196340576946346	0.710449587437665
0	11842	224	0.0377157468570211	14	0.0230129980822502	1923.35714285714	294.425925925926	0.122523279012857	0.837567179232648	0.0770617860597157	0.792270414264182
1	9850	100	0.00643231114435303	11	0.00463724756918474	507.545454545455	465.225806451613	0.111936721011097	0.392123672394649	0.0830448446365394	0.600029400381449
0	13234	67	0.0163586791881248	32	0.00817933959406241	952.78125	137.851851851852	0.123777764855863	0.872853777512174	0.0797322513178603	0.848955717113347
0	13329	274	0.0212102308172177	26	0.00467872738615097	336.653846153846	78.2666666666667	0.0249519408776276	0.831501439061945	0.00560981929940568	0.815157966994615
0	12782	182	0.0223820943245404	15	0.0103916866506795	333.133333333333	132.846153846154	0.0440174541427089	0.708474304903124	0.332762524520465	0.814578380540573
0	12299	73	0.00684608120868744	9	0.00377714825306893	174.333333333333	213.875	0.0631537834594414	0.762718787564675	0.0524035770184657	0.69268049137652
0	12341	84	0.011444921316166	9	0.00953743443013829	347.777777777778	90.075	0.0063295204589271	0.472314564376481	0.0655535911817888	0.676249932121723
0	11561	195	0.0221149979895456	21	0.0142742259750704	1254.90476190476	253.112676056338	-0.0309833842053033	0.8862718628035	0.0596752649364046	0.807016985790143
0	13420	108	0.012199036918138	27	0.00385232744783307	196.703703703704	166.666666666667	-0.0441548856732024	0.43517186925681	-0.029913035821131	0.596576160998301
0	12143	563	0.0334699453551913	195	0.0300546448087432	111.851282051282	139.856060606061	0.00308709037860588	0.735132198204055	-0.0529764301293451	0.66168968683221
0	12227	109	0.0123026926648097	11	0.0109099350046425	257.454545454545	192.702127659574	0.139257794919965	0.697079833794088	0.179831292824822	0.734878548689175
1	10191	1261	0.00788146279949559	11	0.00409836065573771	121.545454545455	103.269230769231	0.135831374271299	0.542198194781507	0.0935482782359166	0.654003769280085
0	12613	183	0.0160632330443651	45	0.00764915859255482	397.533333333333	777.933333333333	0.207009553258548	0.868353801874408	0.0828436086500214	0.763126361570792
1	11991	253	0.0132042253521127	25	0.00792253521126761	241	93.0277777777778	-0.0671285143146759	0.419230516340101	-0.00424262086030719	0.765231391443839
0	9862	146	0.00704330885658624	12	0.00554473250412109	115.916666666667	114.486486486486	0.354587140111584	0.387381714600657	0.281263888621947	0.692107802074894
0	12727	91	0.00682773109243697	22	0.00236344537815126	1566.31818181818	96.5555555555556	-0.110835506586655	0.65421934217715	-0.0613159255207221	0.739420678369277
