label	marketDate	prePhaseTrialNum	postPhaseTrialNum	preDatedTrialNum	postDatedTrialNum	preMeanEnroll	postMeanEnroll	ECdiseaseFocusDivergenceLevel	ECdiseaseFocusShiftLevel	ECdrugFocusDivergenceLevel	ECdrugFocusShiftLevel
0	14334	1126	0.135393003180373	619	0.0331667423898228	139.663974151858	1171.45205479452	-0.0292540993755312	0.644299244985897	-0.0888428707083548	0.60482301416625
0	14413	121	0.0263901979264844	96	0.0108388312912347	810.625	390.04347826087	-0.0489482137833111	0.901209844551798	-0.0730903121576225	0.819398855117984
0	13063	40	0.00835253456221198	9	0.0048963133640553	169.444444444444	142.647058823529	-0.0264979103004315	0.624292586077773	-0.0240300117862752	0.536182119106703
1	12187	253	0.0137994480220791	31	0.00965961361545538	216	80.2857142857143	-0.0627154796652271	0.563433193645451	-0.0163291392808027	0.802572008451231
1	12474	1454	0.0162521546417139	70	0.0098497906919478	151.742857142857	187.275	0.140466509853384	0.285886524320169	-0.0725596970679421	0.433295914226153
0	12901	138	0.0148596587782058	31	0.011557512383049	278.032258064516	395.333333333333	0.140249566524573	0.720429785766644	0.052195602906424	0.799798885050938
0	13900	23	0.0136622390891841	19	0.0121442125237192	415.473684210526	161.90625	0.0558001003774967	0.404781830064079	0.0974753393506927	0.750784836048824
1	13278	117	0.0165796745471293	14	0.0092109303039607	652.714285714286	298.866666666667	0.178933739401458	0.299357072699155	0.217678507966968	0.813509864609213
0	14516	510	0.0198117880138683	319	0.00445765230312036	93.9404388714733	66.7777777777778	-0.00636099718941763	0.326074917706669	-0.103590235651175	0.205321266330518
0	12282	226	0.0206912767458265	25	0.0119915353867858	2739.12	721.529411764706	0.162922133720959	0.716538755360928	0.071689673180457	0.883608136583811
1	12654	122	0.0195825818088122	26	0.0133986086060294	412.615384615385	209.384615384615	-0.0237890045467502	0.606990123691398	0.082148315656961	0.836235556182654
1	13301	1106	0.00680272108843537	325	0.00278293135435993	243.369230769231	248	-0.147843706067812	0.724172238989027	-0.110715616189804	0.698552016376642
1	12054	164	0.0207542959160902	33	0.0145056906940415	117.363636363636	196.892307692308	-0.0850172114759782	0.807988827888894	-0.0249110853519648	0.818877514900318
1	13684	17	0.00315678709224833	12	0.00491055769905296	1208.83333333333	601.285714285714	0.11607305034564	0.312696308871401	0.134643209971118	0.717006527624217
1	13416	183	0.0554664956716896	61	0.0189163193331196	152.540983606557	127.237288135593	0.0267836257338014	0.870350783927132	0.048354920189848	0.75625272576718
0	12977	290	0.0441259134345138	54	0.036256323777403	632.777777777778	252.697674418605	0.0695704016615789	0.841776105872986	0.0749763582765963	0.719159576685675
