label	marketDate	prePhaseTrialNum	postPhaseTrialNum	preDatedTrialNum	postDatedTrialNum	preMeanEnroll	postMeanEnroll	ECdiseaseFocusDivergenceLevel	ECdiseaseFocusShiftLevel	ECdrugFocusDivergenceLevel	ECdrugFocusShiftLevel
1	12187	253	0.0137994480220791	31	0.00459981600735971	216	86.85	-0.0667091883091867	0.480205517973497	-0.0451265336107677	0.750734225010927
1	12474	1454	0.0162521546417139	70	0.00246244767298695	151.742857142857	418.3	0.17220453122127	0.505876229954084	-0.0749533545666163	0.513757140188679
0	12282	226	0.0206912767458265	25	0.003762050317423	2739.12	139	0.106211633069386	0.727334066852584	0.0516837553537499	0.886731963368216
1	12654	122	0.0195825818088122	26	0.00566864210255089	412.615384615385	170.681818181818	-0.00627295235384295	0.590475026016603	0.0478309919341354	0.861860489300648
1	12054	164	0.0207542959160902	33	0.00535594733318456	117.363636363636	263.375	-0.0951276801920576	0.788503021549696	-0.08224539296703	0.864801739692295
0	12977	290	0.0441259134345138	54	0.00843170320404722	632.777777777778	237.533333333333	0.00532597596148748	0.863176448997251	0.0297224732199173	0.701312966116934
1	12051	181	0.0167261373773417	10	0.00289919714540589	1359.4	305.538461538462	0.0117151800954824	0.833654129947339	0.0472985708268732	0.814668617850631
0	11842	224	0.0377157468570211	14	0.0147027487747709	1923.35714285714	357.797101449275	0.107462156488389	0.834075365059223	0.0659614735213677	0.788065832826741
1	9850	100	0.00643231114435303	11	0.00224382946896036	507.545454545455	798.266666666667	0.0842031711268014	0.426551820717373	0.0558949892208836	0.566857951238238
0	12782	182	0.0223820943245404	15	0.00506261657340794	333.133333333333	167.263157894737	-0.00164801723286756	0.685791477827159	0.271476554740251	0.816260428621723
0	12299	73	0.00684608120868744	9	0.00330500472143532	174.333333333333	212.785714285714	0.0505584509462568	0.734888954918889	0.0469865008678766	0.678182970401381
0	12341	84	0.011444921316166	9	0.00596089651883643	347.777777777778	64.16	-0.00910051694031649	0.443217826514238	0.0285595959921848	0.651801556973328
0	11561	195	0.0221149979895456	21	0.00944913550462404	1254.90476190476	288.765957446808	-0.117028391582674	0.888220992230828	0.0320179788090766	0.845238591131018
0	12143	563	0.0334699453551913	195	0.0193533697632058	111.851282051282	166.388235294118	-0.0523463969211151	0.742332467231488	-0.0724066152383303	0.639283881322814
0	12227	109	0.0123026926648097	11	0.00626740947075209	257.454545454545	257.851851851852	0.0929786504259104	0.688073354774044	0.167832617178477	0.72526616734949
1	10191	1261	0.00788146279949559	11	0.00204918032786885	121.545454545455	173.230769230769	0.0646557410000521	0.715376230342055	0.025417401790728	0.763347035529834
0	12613	183	0.0160632330443651	45	0.00356960734319225	397.533333333333	196.071428571429	0.188122210126686	0.780349217674785	0.0392772622927074	0.611860597255265
1	11991	253	0.0132042253521127	25	0.00528169014084507	241	106.875	-0.0656675673252378	0.398125428347183	-0.0217551697387026	0.7284739738706
0	9862	146	0.00704330885658624	12	0.00344672561066986	115.916666666667	133.130434782609	0.337617542277191	0.268367672404608	0.258627756965849	0.598382425424644
1	11535	120	0.009	9	0.0058	594.444444444444	196.931034482759	0.138594926390796	0.385383772725384	0.07034464610026	0.622962526232308
1	12333	150	0.0176106615897192	31	0.00547358400761542	250.774193548387	243.521739130435	-0.056219558975298	0.853999704723619	-0.0497264785512491	0.744999062675019
0	13118	223	0.0248756218905473	47	0.00351185250219491	304	139.083333333333	-0.0155847577423823	0.614233185796624	-0.0338625088212857	0.352959552602455
0	11985	132	0.0149450549450549	11	0.00769230769230769	775.363636363636	419.657142857143	0.0358988561792884	0.757963084721014	0.06303938593905	0.692948263748785
0	11554	185	0.00983738205179683	9	0.00481830957639028	453.333333333333	151.291666666667	0.0923101368261436	0.530499537168501	-0.0623289718937066	0.471385103449008
