label	marketDate	prePhaseTrialNum	postPhaseTrialNum	preDatedTrialNum	postDatedTrialNum	preMeanEnroll	postMeanEnroll	ECdiseaseFocusDivergenceLevel	ECdiseaseFocusShiftLevel	ECdrugFocusDivergenceLevel	ECdrugFocusShiftLevel
1	12187	253	0.0137994480220791	31	0.00298988040478381	216	92.9230769230769	-0.0642770594203156	0.477137852052003	-0.0665583977703659	0.722270817997321
0	12282	226	0.0206912767458265	25	0.00211615330355044	2739.12	186.111111111111	0.0608972534760092	0.657375735133917	-0.0228629804865206	0.875921915366114
1	12654	122	0.0195825818088122	26	0.0025766555011595	412.615384615385	214	0.00993806856878021	0.65354435562719	0.0184007168020999	0.843710388625704
1	12054	164	0.0207542959160902	33	0.00357063155545637	117.363636363636	317.25	-0.139278988322553	0.764288609323561	-0.120746993943651	0.84892240017657
0	12977	290	0.0441259134345138	54	0.00337268128161889	632.777777777778	335.5	-0.067306638067668	0.771425496033973	-0.0632340464521348	0.562120770661935
0	11842	224	0.0377157468570211	14	0.00980183251651396	1923.35714285714	417.260869565217	0.110289807914475	0.819558266977809	0.0360408644674757	0.772568026166902
1	9850	100	0.00643231114435303	11	0.00224382946896036	507.545454545455	798.266666666667	0.0842031711268014	0.426551820717373	0.0558949892208836	0.566857951238238
0	12341	84	0.011444921316166	9	0.00357653791130186	347.777777777778	81.6	-0.0356856131841904	0.448531531530185	-0.0234822425254582	0.631915663790149
0	11561	195	0.0221149979895456	21	0.00844390832328106	1254.90476190476	295.095238095238	-0.145978343229659	0.887853057804055	0.0257715905961262	0.847810678840889
0	12143	563	0.0334699453551913	195	0.0138888888888889	111.851282051282	170.360655737705	-0.0837115563933054	0.736604440785164	-0.0759290197401415	0.611175351684678
0	12227	109	0.0123026926648097	11	0.00441039925719591	257.454545454545	319.473684210526	0.0701197624151113	0.719549497456527	0.149578079704404	0.692456250610909
1	11991	253	0.0132042253521127	25	0.00374119718309859	241	119.764705882353	-0.0677130113011342	0.402667041454231	-0.0375365414854862	0.713493399563361
0	9862	146	0.00704330885658624	12	0.00254757979919077	115.916666666667	150.470588235294	0.356731259754079	0.320788978936721	0.243255483985518	0.635269656938942
1	11535	120	0.009	9	0.0052	594.444444444444	212.730769230769	0.129066947691593	0.388314490013643	0.0757589017758639	0.616718384479568
1	12333	150	0.0176106615897192	31	0.00452165635411709	250.774193548387	256.526315789474	-0.0588539574786539	0.847430344723324	-0.0431968975766831	0.72915832215964
0	11985	132	0.0149450549450549	11	0.00615384615384615	775.363636363636	491.392857142857	0.043224038926613	0.767275650061384	0.0610089745802745	0.676768252192412
0	11554	185	0.00983738205179683	9	0.00381449508130897	453.333333333333	158.736842105263	0.0870037205733446	0.498600191072601	-0.0486635234123612	0.474594423113016
