label	marketDate	prePhaseTrialNum	postPhaseTrialNum	preDatedTrialNum	postDatedTrialNum	preMeanEnroll	postMeanEnroll	ECdiseaseFocusDivergenceLevel	ECdiseaseFocusShiftLevel	ECdrugFocusDivergenceLevel	ECdrugFocusShiftLevel
0	14334	1126	0.135393003180373	619	0.080872330758746	139.663974151858	736.837078651685	-0.0116838331545001	0.687607397212254	-0.0628814769408403	0.661596719085692
0	14413	121	0.0263901979264844	96	0.0207351555136664	810.625	510.295454545455	0.0437534694680994	0.887927730785398	-0.0332743371102082	0.870676249255276
0	13063	40	0.00835253456221198	9	0.00633640552995392	169.444444444444	135.136363636364	-0.00942581482052429	0.639186734990434	0.000505789193338602	0.533828869612805
1	12187	253	0.0137994480220791	31	0.0121895124195032	216	85.3018867924528	-0.0622536918105936	0.557333982575721	-0.00656088653342313	0.795005972092457
1	12474	1454	0.0162521546417139	70	0.017729623245506	151.742857142857	133.833333333333	0.157824376305321	0.362857081095808	-0.0445167954438667	0.454952583807221
0	14434	30	0.00761542122798667	20	0.0042836744407425	282.25	290.666666666667	-0.00534474848464511	0.78043007578434	-0.00522497415568546	0.550010742502222
0	12901	138	0.0148596587782058	31	0.0137589433131535	278.032258064516	341.74	0.135896930858193	0.717799450753583	0.0605336823368209	0.809027088769797
0	13900	23	0.0136622390891841	19	0.0163187855787476	415.473684210526	145.674418604651	0.085531105681094	0.444497481157722	0.102185540694628	0.774295230526252
1	13278	117	0.0165796745471293	14	0.013816395455941	652.714285714286	520.6	0.201630407731874	0.311928893862146	0.217120715378725	0.824921363811183
0	13997	43	0.00945626477541371	20	0.00433412135539795	469.05	524.727272727273	0.0172306251303867	0.678925780555032	0.0136840451361707	0.603014598963488
0	14516	510	0.0198117880138683	319	0.00941059930658742	93.9404388714733	57.4736842105263	0.0554867930922724	0.450668700338395	-0.0518827505779845	0.19069038145176
0	12282	226	0.0206912767458265	25	0.0173994827180814	2739.12	706.27027027027	0.174436529609358	0.727988156029443	0.0884408415507833	0.888334317613936
1	12654	122	0.0195825818088122	26	0.0164905952074208	412.615384615385	203.71875	-0.00637875911844915	0.600485036461041	0.106478324251375	0.845098773724445
0	14711	89	0.0301535087719298	51	0.00822368421052632	426.411764705882	2635.06666666667	-0.0124892497391964	0.488461538461538	-0.0333933936363348	0.315152736827489
1	13301	1106	0.00680272108843537	325	0.00494743351886209	243.369230769231	193.9375	0.0279162240165381	0.807132434741366	-0.0225120971091647	0.787413208418763
1	12054	164	0.0207542959160902	33	0.0187458156661459	117.363636363636	234.904761904762	-0.0799366088183314	0.815669592701712	-0.0210186715831058	0.814171321151676
1	13684	17	0.00315678709224833	12	0.00491055769905296	1208.83333333333	601.285714285714	0.11607305034564	0.312696308871401	0.134643209971118	0.717006527624217
1	13416	183	0.0554664956716896	61	0.0349470984289837	152.540983606557	142.97247706422	0.0555034130107093	0.876400310408072	0.0825301954890875	0.75831501515554
0	12977	290	0.0441259134345138	54	0.0435637998875773	632.777777777778	548.948387096774	0.0742745194950303	0.845262427202002	0.079470309577348	0.723100904423951
0	14873	39	0.0144404332129964	29	0.00962695547533093	698.551724137931	795.5	-0.074654943740087	0.606094431464832	-0.000120827291680226	0.352590193236729
0	11457	460	0.00551398188263096	17	0.00531705395825128	365.235294117647	83.5555555555556	0.107982048131163	0.577743747235157	0.0108934293354001	0.349199884651412
1	12051	181	0.0167261373773417	10	0.0153880463871543	1359.4	194.594202898551	0.116093888133103	0.800902471907749	0.125156310606944	0.734695084592902
0	14489	28	0.00684261974584555	21	0.00684261974584555	203.761904761905	71.9285714285714	-0.00442200414508764	0.358765761029573	-0.16051398571135	0.450461128435833
1	13501	95	0.0168094924192485	51	0.014502307185234	210.039215686275	164.431818181818	0.000327385165527716	0.813981908352812	-0.0241525403449561	0.769912661139037
0	13798	142	0.0226525392765802	27	0.0336134453781513	180.333333333333	94.0326086956522	0.0890932826401066	0.711814320199362	0.00664070224474511	0.659047811062788
0	13437	209	0.0293737895416398	42	0.0313105229180116	385.833333333333	275.072164948454	0.171545745322252	0.875775662991805	-0.00485953436935854	0.816073863522832
0	13249	172	0.027084601339014	100	0.034388314059647	338.82	111.247787610619	0.0204071599037856	0.752420490367911	0.00511187269842506	0.724701111798714
0	11842	224	0.0377157468570211	14	0.0419774131685489	1923.35714285714	257.954314720812	0.130264117690723	0.829732569891635	0.0828799965932916	0.74935342363557
1	9850	100	0.00643231114435303	11	0.00912490650710546	507.545454545455	382.737704918033	0.146933059948659	0.416732958032127	0.139102987256272	0.593906821977726
0	13234	67	0.0163586791881248	32	0.0163586791881248	952.78125	175.685185185185	0.167509454983531	0.910901953852332	0.10829242635837	0.835660158004166
0	13529	101	0.00565535595475715	33	0.00432468396540253	309.30303030303	216.923076923077	0.0184389999248343	0.873290345659005	0.0268868514752337	0.608514891249629
0	14173	61	0.0143945808636749	20	0.00889077053344623	960.2	68.4285714285714	-0.000572518740893535	0.602510015004392	-0.0350003644768759	0.653049141848692
0	13329	274	0.0212102308172177	26	0.0202744853399875	336.653846153846	115.230769230769	0.0221811550681857	0.928461565207559	0.0366364475144032	0.779509277481147
0	12782	182	0.0223820943245404	15	0.0215827338129496	333.133333333333	133.456790123457	0.0714796564213616	0.687791077245984	0.366427733622873	0.848009004186387
0	12299	73	0.00684608120868744	9	0.0056657223796034	174.333333333333	179.416666666667	0.0874374856581666	0.73842932101305	0.0866134045797111	0.709690608395645
0	12341	84	0.011444921316166	9	0.011444921316166	347.777777777778	86.5208333333333	0.0223235043086548	0.513071045625889	0.0780497598434736	0.688590148704063
0	8924	868	0.00157666535277887	17	0.00144527657338063	290.823529411765	183.090909090909	0.0452912147583017	0.797558907096693	-0.0314527892886189	0.439057039958761
0	11561	195	0.0221149979895456	21	0.0255327704061118	1254.90476190476	233.496062992126	0.0312364477177009	0.903988374832431	0.0917087904158659	0.748161309214255
0	14390	116	0.0125874125874126	72	0.0041958041958042	152.333333333333	106.555555555556	-0.139665727301057	0.736563122044846	-0.0821722049500844	0.611121155950264
0	13420	108	0.012199036918138	27	0.00963081861958266	196.703703703704	189.2	0.0225174959445309	0.511026323069328	0.0446856919630685	0.704952149033495
0	14245	87	0.00436681222707424	55	0.00480349344978166	292.727272727273	314.727272727273	-0.179844663033442	0.791857780408829	-0.122768005232303	0.654853876149888
0	14396	74	0.0172978027115475	45	0.00794763908368396	342.933333333333	1030.23529411765	-0.105671104394125	0.554156196599971	-0.0805902750624904	0.742876682828827
0	13946	112	0.0139049826187717	49	0.0208574739281576	297.244897959184	75.4444444444444	0.121179033848704	0.509225477462385	0.016583093970115	0.596655549301961
0	12143	563	0.0334699453551913	195	0.0416666666666667	111.851282051282	159.20218579235	0.0255829445639722	0.737521512974757	-0.0441966299568277	0.644699903901588
0	12227	109	0.0123026926648097	11	0.0222841225626741	257.454545454545	147.260416666667	0.168538580037506	0.652056186445743	0.191709556927413	0.747333605716627
1	10191	1261	0.00788146279949559	11	0.00788146279949559	121.545454545455	150.36	0.146057577162717	0.480380897486434	0.127160594720307	0.66497354374622
0	12512	35	0.00447427293064877	9	0.00422570221227939	281.333333333333	163.941176470588	-0.0524136479465632	0.897176671174862	-0.0606633687104847	0.673554932672191
0	14448	98	0.0110206037374221	34	0.00670819357930043	118	87.5	-0.0823625353892372	0.445797398698714	-0.0190001071291319	0.733437787165458
0	12613	183	0.0160632330443651	45	0.0152983171851096	397.533333333333	599.85	0.216417941329824	0.824376504735034	0.112398855938754	0.690288907310402
1	11991	253	0.0132042253521127	25	0.012544014084507	241	93.8421052631579	-0.0554454996014904	0.437767456296995	0.0155268521959293	0.778942691096373
1	12223	418	0.00208719851576994	112	0.00278293135435993	135.785714285714	66.8333333333333	-0.0180670325100529	0.82364565405259	-0.0811884206598862	0.712368332096846
0	9862	146	0.00704330885658624	12	0.00719316649183276	115.916666666667	107.791666666667	0.358505695417204	0.400536714828159	0.295647292676557	0.722274166070215
0	12727	91	0.00682773109243697	22	0.00551470588235294	1566.31818181818	118.47619047619	-0.0329213119578999	0.660522025557796	0.00111326116355226	0.746953344105768
0	14228	91	0.011270047680971	69	0.00520156046814044	677.927536231884	134.916666666667	-0.0820821367311342	0.646822271297171	-0.0837693345083874	0.785201105657427
0	13034	80	0.0174235932590688	25	0.0182804912882034	355.76	210.359375	0.0510708262897001	0.650465946812824	0.0851483256475749	0.695166080979271
0	12185	677	0.00252873563218391	39	0.00252873563218391	80.5384615384615	48.8181818181818	0.0734171742732941	0.693748669435667	-0.00989151722387377	0.320611749778828
0	13648	290	0.0543817111188084	99	0.0394873571181157	487.383838383838	656.201754385965	0.0442732105316025	0.854042307089317	0.0465672932881781	0.761193227905782
1	11535	120	0.009	9	0.013	594.444444444444	220.584615384615	0.170758979216249	0.3145850505285	0.121501620659627	0.602010850773376
1	12333	150	0.0176106615897192	31	0.0123750594954783	250.774193548387	485.057692307692	-0.0198725952083252	0.881452750180434	0.000118488050293297	0.789369591416856
1	15156	77	0.0152284263959391	34	0.00870195794053662	2171.11764705882	128.5	-0.0760049622006136	0.791361667222523	-0.022493195724532	0.666588764668808
0	14931	75	0.00748129675810474	40	0.00810473815461347	991.325	102.692307692308	-0.0775887101598955	0.694728187958837	-0.124897709650311	0.811626593280152
0	13118	223	0.0248756218905473	47	0.0266315481416447	304	522.417582417582	0.0954614176099138	0.792098384594643	0.0707565603905023	0.628480944254747
0	13734	31	0.00785433773652267	13	0.00321313816494109	431.307692307692	197	0.0372619444613296	0.765632569418596	0.0201393415074339	0.693823809701413
1	13223	42	0.00422705314009662	17	0.00452898550724638	478	116.933333333333	-0.0745510916038434	0.654676786601796	0.00931647854374501	0.613002573821359
0	12584	190	0.0118957226018729	13	0.0108833206783093	474.230769230769	352.116279069767	0.0929053287307066	0.556729102088151	0.0739186956728897	0.658163903220393
0	11985	132	0.0149450549450549	11	0.0140659340659341	775.363636363636	271.59375	0.0733052686128265	0.766713223701282	0.0817165657703923	0.699228132350486
0	11554	185	0.00983738205179683	9	0.00903433045573178	453.333333333333	157.711111111111	0.144119665684396	0.477842372894381	-0.0219716294549566	0.491007766118019
